"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4718","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need A+ve/AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At : Gleneagle…",FALSE,0,NA,2020-10-15 19:31:39,FALSE,NA,"1316824076233715712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sandrasuelyin",7,TRUE,FALSE,NA,NA
"4719","RT @Bloodpointorg: #Karimnagar #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At  Reni Hospital.…",FALSE,0,NA,2020-10-15 19:30:57,FALSE,NA,"1316823898898534401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sandrasuelyin",11,TRUE,FALSE,NA,NA
"4720","RT @Bloodpointorg: #Pune #SOS #COVID19India
Need O+ve #Blood  #plasma from #covidrecovery  patient
Illness #Corona
At Noble Hospital
Contac…",FALSE,0,NA,2020-10-15 19:30:32,FALSE,NA,"1316823795823452164",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sandrasuelyin",6,TRUE,FALSE,NA,NA
"4721","RT @JAGTAPRAJ: Mazhe KUTUMB 
Mazhi JABABDARI..

Friday 5 pm  PMPML
opening by auspicious hands of Hon Ajit Dada Pawar . 
Dy CM Finance and…",FALSE,0,NA,2020-10-15 19:29:19,FALSE,NA,"1316823488506728448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","surraj_u",11,TRUE,FALSE,NA,NA
"4722","RT @SciFiTechX1: Finally!!! Vaccine is too close to us <U+0001F60D>
https://t.co/eimYIrcyyO

#NASA #coronavirus #Corona #ClimateChange #IndiaRejectBol…",FALSE,0,NA,2020-10-15 19:26:46,FALSE,NA,"1316822843901054978",NA,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>","HelpsCharlie",8,TRUE,FALSE,NA,NA
"4723","RT @SciFiTechX1: Are we all Martians?
Know the Reality <U+0001F440>
https://t.co/jQmXmnygS3

#NASA #coronavirus #Corona #ClimateChange #IndiaRejectBol…",FALSE,0,NA,2020-10-15 19:09:04,FALSE,NA,"1316818391009820678",NA,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>","fintech43",6,TRUE,FALSE,NA,NA
"4724","RT @pallavict: Absolutely amazing!

This parody of the #BeeGees classic #StayingAlive tells us the importance of #stayingInside 

Yes, ther…",FALSE,0,NA,2020-10-15 19:03:48,FALSE,NA,"1316817065974460417",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NeenaSinha",7,TRUE,FALSE,NA,NA
"4725","RT @SciFiTechX1: Finally!!! Vaccine is too close to us <U+0001F60D>
https://t.co/eimYIrcyyO

#NASA #coronavirus #Corona #ClimateChange #IndiaRejectBol…",FALSE,0,NA,2020-10-15 19:03:34,FALSE,NA,"1316817008403664896",NA,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>","BattistoniChris",8,TRUE,FALSE,NA,NA
"4726","Some one might be in need!!
#goprimarygoprimedi #covid_19 #covid #indiafightscorona #corona #coronavirus… https://t.co/3rRJpiwfbM",FALSE,0,NA,2020-10-15 18:59:16,TRUE,NA,"1316815925354536960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","officialprimedi",0,FALSE,FALSE,NA,NA
"4727","RT @pallavict: Absolutely amazing!

This parody of the #BeeGees classic #StayingAlive tells us the importance of #stayingInside 

Yes, ther…",FALSE,0,NA,2020-10-15 18:58:15,FALSE,NA,"1316815669426442240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vikkuuuu",7,TRUE,FALSE,NA,NA
"4728","RT @SciFiTechX1: Are we all Martians?
Know the Reality <U+0001F440>
https://t.co/jQmXmnygS3

#NASA #coronavirus #Corona #ClimateChange #IndiaRejectBol…",FALSE,0,NA,2020-10-15 18:57:08,FALSE,NA,"1316815388173365250",NA,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>","quasagroup",6,TRUE,FALSE,NA,NA
"4729","RT @pallavict: Absolutely amazing!

This parody of the #BeeGees classic #StayingAlive tells us the importance of #stayingInside 

Yes, ther…",FALSE,0,NA,2020-10-15 18:55:21,FALSE,NA,"1316814941463011328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jitengajaria",7,TRUE,FALSE,NA,NA
"4730","RT @pallavict: Absolutely amazing!

This parody of the #BeeGees classic #StayingAlive tells us the importance of #stayingInside 

Yes, ther…",FALSE,0,NA,2020-10-15 18:54:57,FALSE,NA,"1316814839495491597",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RohitBubna6",7,TRUE,FALSE,NA,NA
"4731","Absolutely amazing!

This parody of the #BeeGees classic #StayingAlive tells us the importance of #stayingInside… https://t.co/8waQs1sJwN",FALSE,17,NA,2020-10-15 18:53:26,TRUE,NA,"1316814455490002944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pallavict",7,FALSE,FALSE,NA,NA
"4732","RT @idnani_nandini: @DrTedros Generation after generations won't allow u to have peace

Kudos to our @PMOIndia @narendramodi &amp; @HMOIndia #A…",FALSE,0,NA,2020-10-15 18:31:07,FALSE,NA,"1316808842240434176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vivek1purohitg1",15,TRUE,FALSE,NA,NA
"4733","Supportive Careful Alert Kind

fight Covid-19

#covid #coronavirus #corona #stayhome #staysafe #stayathome… https://t.co/KDVBwLXXWz",FALSE,0,NA,2020-10-15 18:30:40,TRUE,NA,"1316808728310505472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CSSOSOfficial",0,FALSE,FALSE,NA,NA
"4734","#FICoronaUpdates Live Updates of Coronavirus
(Date: 15 Octomber 2020, Time: 10:00 PM)

#Coronavirus #CoronaUpdate… https://t.co/Zhszu1QMux",FALSE,0,NA,2020-10-15 18:28:14,TRUE,NA,"1316808115489107968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thefirstindia",0,FALSE,FALSE,NA,NA
"4735","RT @DrPalakVermaINC: It’s important to keep yourself and others secured from #Corona .

Glimpses from Today’s mask distribution in Delhi.…",FALSE,0,NA,2020-10-15 18:20:43,FALSE,NA,"1316806222318759941",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tandi_charan",11,TRUE,FALSE,NA,NA
"4736","<U+0001F4F7> #covid_19 #rapid #antigen #test #negative #corona #report (at Ashoka Buildcon Limited Camp 24)… https://t.co/zKxGJp69NW",FALSE,0,NA,2020-10-15 18:16:36,TRUE,NA,"1316805187164667905",NA,"<a href=""https://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","imskparashar",0,FALSE,FALSE,NA,NA
"4737","#covid_19 #rapid #antigen #test #negative #corona #report @ Ashoka Buildcon Limited  Camp 24 https://t.co/1giA8PSeIF",FALSE,0,NA,2020-10-15 18:16:32,FALSE,NA,"1316805172291661826",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","imskparashar",0,FALSE,FALSE,"86.20333099","23.72361183"
"4738","Sympol of hope<U+2764><U+FE0F><U+0001F4AA>
#Corona #COVID__19 https://t.co/ze31qAyr9x",FALSE,6,NA,2020-10-15 18:14:13,FALSE,NA,"1316804586909302784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MahiCraj",1,FALSE,FALSE,NA,NA
"4739","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need A+ve/AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At : Gleneagle…",FALSE,0,NA,2020-10-15 18:13:40,FALSE,NA,"1316804451110285312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BloodDonorWorld",7,TRUE,FALSE,NA,NA
"4740","RT @Bloodpointorg: #Pune #SOS #COVID19India
Need O+ve #Blood  #plasma from #covidrecovery  patient
Illness #Corona
At Noble Hospital
Contac…",FALSE,0,NA,2020-10-15 18:13:38,FALSE,NA,"1316804443006935040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BloodDonorWorld",6,TRUE,FALSE,NA,NA
"4741","15 Oct

#DelhiFightsCorona 

<U+0001F539> 3,483 NEW #Corona cases 
TOTAL- 3,21,031 cases

<U+0001F539> 2755 Recovered today,
TOTAL Recove… https://t.co/jV9iA2T0zc",FALSE,8,NA,2020-10-15 18:08:59,TRUE,NA,"1316803272846397441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AAPExpress",3,FALSE,FALSE,NA,NA
"4742","RT @SciFiTechX1: Are we all Martians?
Know the Reality <U+0001F440>
https://t.co/jQmXmnygS3

#NASA #coronavirus #Corona #ClimateChange #IndiaRejectBol…",FALSE,0,NA,2020-10-15 18:04:13,FALSE,NA,"1316802069907603458",NA,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>","HelpsCharlie",6,TRUE,FALSE,NA,NA
"4743","RT @nkansara: #Jodhpur #Corona Stats 
15-Oct-20 22:08
Today +ve: 313
Total +ve: 25066
Active: 5437 (21.69%) 
Recovered: 19468 (77.67%) 
Dec…",FALSE,0,NA,2020-10-15 18:03:19,FALSE,NA,"1316801847038930944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robinkansara",2,TRUE,FALSE,NA,NA
"4744","RT @Vijaykarthikeyn: #Corona #DisinfectionTunnel now at #Dharapuram Uzhavar Santhai/Daily market at
NCP School Ground kick started by the s…",FALSE,0,NA,2020-10-15 17:47:50,FALSE,NA,"1316797949645516801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SSS57470005",128,TRUE,FALSE,NA,NA
"4745","RT @NPC_INDIA_GOV: National Productivity Council actively involved in the #productivity movement of the country also has been part of Jan A…",FALSE,0,NA,2020-10-15 17:23:54,FALSE,NA,"1316791925890928640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RajeevG45843409",50,TRUE,FALSE,NA,NA
"4746","Finally!!! Vaccine is too close to us <U+0001F60D>
https://t.co/eimYIrcyyO

#NASA #coronavirus #Corona #ClimateChange… https://t.co/HOeGsUzyFD",FALSE,5,NA,2020-10-15 17:13:25,TRUE,NA,"1316789287396941825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SciFiTechX1",8,FALSE,FALSE,NA,NA
"4747","Almost 100s or 1000s of my tweets, herd immunity very dangerous, it like mass murder of people of a country by inco… https://t.co/2iSyRuK79Z",FALSE,0,NA,2020-10-15 17:12:49,TRUE,NA,"1316789134917341184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umakantsingh_IN",0,FALSE,FALSE,NA,NA
"4748","RT @AsKtheblogger: #books 
#COVID__19 
#Corona 
Book Review || Ram Rajya || Know more by clicking below.
https://t.co/t0eprfIwzK https://t.…",FALSE,0,NA,2020-10-15 17:12:38,FALSE,NA,"1316789091065708546",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AsKtheblogger",1,TRUE,FALSE,NA,NA
"4749","#books 
#COVID__19 
#Corona 
Book Review || Ram Rajya || Know more by clicking below.
https://t.co/t0eprfIwzK https://t.co/D6gc76RNwR",FALSE,1,NA,2020-10-15 17:12:27,FALSE,NA,"1316789044836143104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AsKtheblogger",1,FALSE,FALSE,NA,NA
"4750","Still haven't got #corona, not even a global pandemic want me.<U+0001F636>",FALSE,4,NA,2020-10-15 17:11:06,FALSE,NA,"1316788702648004609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chaitanya4191",0,FALSE,FALSE,NA,NA
"4751","Do you Need 1000 Consumer Email List within One Day for $1?
Contact on: https://t.co/DD3Ni5Lfj2
#fiverr… https://t.co/r38CWE0PXr",FALSE,0,NA,2020-10-15 17:10:02,TRUE,NA,"1316788435516977153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mazharul04",0,FALSE,FALSE,NA,NA
"4752","Stay home stay safe.
#StayHome
#StaySafe #COVID #COVID__19
#coronavirus #Corona
https://t.co/c6SmpH78Gu",FALSE,7,NA,2020-10-15 17:03:10,FALSE,NA,"1316786708168335361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AKSHAYYADAV131",1,FALSE,FALSE,NA,NA
"4753","Are we all Martians?
Know the Reality <U+0001F440>
https://t.co/jQmXmnygS3

#NASA #coronavirus #Corona #ClimateChange… https://t.co/mtTJ9RCUv3",FALSE,6,NA,2020-10-15 16:59:02,TRUE,NA,"1316785667897081856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SciFiTechX1",6,FALSE,FALSE,NA,NA
"4754","RT @drrajivguptaias: Secretary Civil Aviation and Chairperson Inland Waterways Authority Govt of India visit and get tested at Free #Corona…",FALSE,0,NA,2020-10-15 16:55:52,FALSE,NA,"1316784871327453185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iAbhishek2000",44,TRUE,FALSE,NA,NA
"4755","Yes, this might be a sign that we soon will overcome #coronavirus. Hope to get away with mandatory mask wearing soo… https://t.co/qbDoS6itix",FALSE,0,NA,2020-10-15 16:52:38,TRUE,NA,"1316784057955487744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Iam4Solutions",0,FALSE,FALSE,NA,NA
"4756","Giffy Vegetable And fruit Wash ( This Will KILL Up to 99.0% Corono Virus) #Corona #COVID__19 #coronavirus #Giffy… https://t.co/BO26e5Labm",FALSE,1,NA,2020-10-15 16:47:14,TRUE,NA,"1316782697243504640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DommetiJithend6",0,FALSE,FALSE,NA,NA
"4757","RT @AsKtheblogger: #COVID__19 
#coronavirus 
#Corona 
Impact of Corona across world-wide || Know more by clicking below.
 https://t.co/atiW…",FALSE,0,NA,2020-10-15 16:46:07,FALSE,NA,"1316782417969995776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AsKtheblogger",2,TRUE,FALSE,NA,NA
"4758","#COVID__19 
#coronavirus 
#Corona 
Impact of Corona across world-wide || Know more by clicking below.… https://t.co/j5VTBPKoZI",FALSE,1,NA,2020-10-15 16:45:52,TRUE,NA,"1316782353331544064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AsKtheblogger",2,FALSE,FALSE,NA,NA
"4759","#Jodhpur #Corona Stats 
15-Oct-20 22:08
Today +ve: 313
Total +ve: 25066
Active: 5437 (21.69%) 
Recovered: 19468 (77… https://t.co/aUC8N5w1jj",FALSE,2,NA,2020-10-15 16:40:51,TRUE,NA,"1316781090028187648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nkansara",2,FALSE,FALSE,NA,NA
"4760","RT @Bloodpointorg: #Karimnagar #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At  Reni Hospital.…",FALSE,0,NA,2020-10-15 16:38:13,FALSE,NA,"1316780429685350400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GaythriBaskaran",11,TRUE,FALSE,NA,NA
"4761","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need A+ve/AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At : Gleneagle…",FALSE,0,NA,2020-10-15 16:37:56,FALSE,NA,"1316780358659051521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GaythriBaskaran",7,TRUE,FALSE,NA,NA
"4762","RT @Bloodpointorg: #Pune #SOS #COVID19India
Need O+ve #Blood  #plasma from #covidrecovery  patient
Illness #Corona
At Noble Hospital
Contac…",FALSE,0,NA,2020-10-15 16:37:41,FALSE,NA,"1316780295018803200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GaythriBaskaran",6,TRUE,FALSE,NA,NA
"4763","#Delhi | 3,483 new #COVID19 cases, 26 deaths and 2,755 recoveries/discharges/migrations today.

• Total tally rises… https://t.co/2wi0X1otDx",FALSE,0,NA,2020-10-15 16:34:22,TRUE,NA,"1316779458917851136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thefirstindia",0,FALSE,FALSE,NA,NA
"4764","@Meherr_ Start including garam masalas into ur diet, sply  methi,kalonji,zeera,saunf n mustard seeds, knwn as panch… https://t.co/aa9obMfYi6",FALSE,1,"Meherr_",2020-10-15 16:32:41,TRUE,"1316729695782670338","1316779035477721113","1221476605333127168","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaheerzaidi786",0,FALSE,FALSE,NA,NA
"4765","RT @Bloodpointorg: #Pune #SOS #COVID19India
Need O+ve #Blood  #plasma from #covidrecovery  patient
Illness #Corona
At Noble Hospital
Contac…",FALSE,0,NA,2020-10-15 16:30:08,FALSE,NA,"1316778394952953856",NA,"<a href=""http://www.example.com"" rel=""nofollow"">Blood Required Bot</a>","bloodreqbot",6,TRUE,FALSE,NA,NA
"4766","As our state of #Uttarakhand seeks comfort based on lower no. of #Corona cases, an improved recovery rate &amp; decreas… https://t.co/cLfW452Abk",FALSE,26,NA,2020-10-15 16:27:55,TRUE,NA,"1316777835743207425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anoopnautiyal1",0,FALSE,FALSE,NA,NA
"4767","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need A+ve/AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At : Gleneagle…",FALSE,0,NA,2020-10-15 16:21:34,FALSE,NA,"1316776238858547201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SlowPoisonHR",7,TRUE,FALSE,NA,NA
"4768","RT @Bloodpointorg: #Pune #SOS #COVID19India
Need O+ve #Blood  #plasma from #covidrecovery  patient
Illness #Corona
At Noble Hospital
Contac…",FALSE,0,NA,2020-10-15 16:20:03,FALSE,NA,"1316775857143377931",NA,"<a href=""https://lol.co.com"" rel=""nofollow"">Bhurtya1</a>","bhurtya",6,TRUE,FALSE,NA,NA
"4769","#Pune #SOS #COVID19India
Need O+ve #Blood  #plasma from #covidrecovery  patient
Illness #Corona
At Noble Hospital
C… https://t.co/d0EIgGXc75",FALSE,3,NA,2020-10-15 16:18:49,TRUE,NA,"1316775547158945792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bloodpointorg",6,FALSE,FALSE,NA,NA
"4770","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need A+ve/AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At : Gleneagle…",FALSE,0,NA,2020-10-15 16:17:04,FALSE,NA,"1316775107948232704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avinashsai10",7,TRUE,FALSE,NA,NA
"4771","#Hyderabad #SOS #COVID19India
Need A+ve/AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At : Glen… https://t.co/cOumEgIqgE",FALSE,2,NA,2020-10-15 16:16:36,TRUE,NA,"1316774989035577344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bloodpointorg",7,FALSE,FALSE,NA,NA
"4772","The new normal #Corona #COVID 
#thursdayvibes https://t.co/AyUKBhYDux",FALSE,0,NA,2020-10-15 16:15:25,FALSE,NA,"1316774689012961281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fahmidahyousfi",0,FALSE,FALSE,NA,NA
"4773","RT @Bloodpointorg: #Karimnagar #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At  Reni Hospital.…",FALSE,0,NA,2020-10-15 16:14:00,FALSE,NA,"1316774335462293505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avinashsai10",11,TRUE,FALSE,NA,NA
"4774","@PK_IRS Abhi toh roz weekend hai ! #corona effect",FALSE,1,"PK_IRS",2020-10-15 16:12:01,FALSE,"1316768968254779392","1316773836096892928","2927016521","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prafful_sarda",0,FALSE,FALSE,NA,NA
"4775","#Manipur #JanAndolan 

Education Minister S Rajen appeals to all to follow #COVID Appropriate Behaviours in the fig… https://t.co/TVwJIdTHXZ",FALSE,0,NA,2020-10-15 16:11:44,TRUE,NA,"1316773765942898689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","airnews_imphal",0,FALSE,FALSE,NA,NA
"4776","#Manipur #JanAndolan

National Film Awardee Tonthoi Leishangthem appeals to all to follow #COVID Appropriate Behavi… https://t.co/WCV1hdSJXM",FALSE,0,NA,2020-10-15 16:06:21,TRUE,NA,"1316772408322220033",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","airnews_imphal",0,FALSE,FALSE,NA,NA
"4777","Library Takeout:  a viral music video created by Duke University librarian..<U+0001F60A><U+0001F49E> https://t.co/1rsvY1ISHs via @YouTube… https://t.co/Y44IvJlNHG",FALSE,1,NA,2020-10-15 16:01:29,TRUE,NA,"1316771186194313216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sajedamomin",0,FALSE,FALSE,NA,NA
"4778","RT @dsureshkumar: AMMK leader and former AIADMK MLA P Vetrivel no more. He was earlier with the Congress and TMC during Moopanar's time. In…",FALSE,0,NA,2020-10-15 15:58:55,FALSE,NA,"1316770539713646593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vignesh908",6,TRUE,FALSE,NA,NA
"4779","This Global Handwashing Day motivate and mobilise people around you to improve handwashing habit.

Wash Hands, Prev… https://t.co/5HtjFAZZuO",FALSE,0,NA,2020-10-15 15:46:47,TRUE,NA,"1316767486973411328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BachatPolicy",0,FALSE,FALSE,NA,NA
"4780","RT @NPC_INDIA_GOV: National Productivity Council actively involved in the #productivity movement of the country also has been part of Jan A…",FALSE,0,NA,2020-10-15 15:46:05,FALSE,NA,"1316767308094693376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","manishshukla16",50,TRUE,FALSE,NA,NA
"4781","Do you need the best Youtube SEO Expert for your channel?
https://t.co/fLaZuElzJj

#youtubechannel #YouTube… https://t.co/wQlUPYkyX3",FALSE,0,NA,2020-10-15 15:41:14,TRUE,NA,"1316766086633725953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Islam__mahbuba",0,FALSE,FALSE,NA,NA
"4782","RT @JAGTAPRAJ: Mazhe KUTUMB 
Mazhi JABABDARI..

Friday 5 pm  PMPML
opening by auspicious hands of Hon Ajit Dada Pawar . 
Dy CM Finance and…",FALSE,0,NA,2020-10-15 15:31:18,FALSE,NA,"1316763588640595973",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KondeVidyadhar",11,TRUE,FALSE,NA,NA
"4783","RT @JAGTAPRAJ: Mazhe KUTUMB 
Mazhi JABABDARI..

Friday 5 pm  PMPML
opening by auspicious hands of Hon Ajit Dada Pawar . 
Dy CM Finance and…",FALSE,0,NA,2020-10-15 15:30:51,FALSE,NA,"1316763475767484417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PradnyeshMolak",11,TRUE,FALSE,NA,NA
"4784","RT @ARPITAARYA: Total case tally stands at 73,07,098 including 8,12,390 active cases, 63,83,442 cured/discharged/migrated cases &amp; 1,11,266…",FALSE,0,NA,2020-10-15 15:27:30,FALSE,NA,"1316762631839965185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AroraPrafull",3,TRUE,FALSE,NA,NA
"4785","RT @ARPITAARYA: India reports a spike of 67,708 new #COVID19 cases &amp; 680 deaths in the last 24 hours. #coronavirus #COVID19 #Corona #Corona…",FALSE,0,NA,2020-10-15 15:27:19,FALSE,NA,"1316762586939977729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AroraPrafull",2,TRUE,FALSE,NA,NA
"4786","RT @Bloodpointorg: #Karimnagar #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At  Reni Hospital.…",FALSE,0,NA,2020-10-15 15:22:20,FALSE,NA,"1316761331492556801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrAmitavaDas",11,TRUE,FALSE,NA,NA
"4787","We need strong #vaccine for #Jahiliyat also with #Corona because Jahiliyat near All Time High again.",FALSE,3,NA,2020-10-15 15:20:25,FALSE,NA,"1316760851433496576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlgoBoffin",0,FALSE,FALSE,NA,NA
"4788","RT @Bloodpointorg: #Mumbai #SOS #COVID19India
Need O-Neg #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Hiranandani Powai…",FALSE,0,NA,2020-10-15 15:19:23,FALSE,NA,"1316760589327163392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrAmitavaDas",9,TRUE,FALSE,NA,NA
"4789","RT @Bloodpointorg: #Warangal #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Samraksha hospital…",FALSE,0,NA,2020-10-15 15:17:49,FALSE,NA,"1316760194794225665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrAmitavaDas",10,TRUE,FALSE,NA,NA
"4790","RT @vijaythakurx: Japan's does and Donot to fight #COVID__19 , #COVID #Corona #COVID19ireland #COVIDIDIOTS #coronadebat  #CoronaVirusUpdate…",FALSE,0,NA,2020-10-15 15:16:44,FALSE,NA,"1316759923825410048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","swadeshitadka",12,TRUE,FALSE,NA,NA
"4791","RT @drrajivguptaias: Secretary Civil Aviation and Chairperson Inland Waterways Authority Govt of India visit and get tested at Free #Corona…",FALSE,0,NA,2020-10-15 15:06:34,FALSE,NA,"1316757364553388032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KrunalShah225",44,TRUE,FALSE,NA,NA
"4792","RT @chanji_k: CPI-425
NPC actively involved in the #productivity movement of the country also has been part of Jan Andalon for #COVID19 pre…",FALSE,0,NA,2020-10-15 15:06:03,FALSE,NA,"1316757235540738048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joshibhuwan935",19,TRUE,FALSE,NA,NA
